"dteday","season","yr","mnth","hr","holiday","weekday","workingday","cnt","weathersit","temp","atemp","hum","windspeed"
"2011-08-10","autumn",0,8,9,0,3,1,180,"ClearOrPartlyCloudy",0.76,0.6818,0.48,0.2239
"2011-08-10","autumn",0,8,10,0,3,1,113,"ClearOrPartlyCloudy",0.8,0.7273,0.43,0.2239
"2011-08-10","autumn",0,8,11,0,3,1,149,"ClearOrPartlyCloudy",0.8,0.7121,0.41,0.3881
"2011-08-10","autumn",0,8,12,0,3,1,240,"ClearOrPartlyCloudy",0.82,0.7273,0.38,0.2985
"2011-08-10","autumn",0,8,13,0,3,1,191,"ClearOrPartlyCloudy",0.82,0.7273,0.38,0.2836
"2011-08-10","autumn",0,8,14,0,3,1,178,"ClearOrPartlyCloudy",0.84,0.7273,0.34,0.3284
"2011-08-10","autumn",0,8,15,0,3,1,194,"ClearOrPartlyCloudy",0.86,0.7424,0.3,0.3284
"2011-08-10","autumn",0,8,16,0,3,1,282,"ClearOrPartlyCloudy",0.86,0.7424,0.26,0.2985
"2011-08-10","autumn",0,8,17,0,3,1,584,"ClearOrPartlyCloudy",0.84,0.7121,0.26,0.2985
"2011-08-10","autumn",0,8,18,0,3,1,559,"ClearOrPartlyCloudy",0.82,0.7121,0.28,0.2985
"2011-08-10","autumn",0,8,19,0,3,1,413,"ClearOrPartlyCloudy",0.8,0.6970000000000001,0.26,0.2537
"2011-08-10","autumn",0,8,20,0,3,1,312,"ClearOrPartlyCloudy",0.76,0.6667,0.31,0.1343
"2011-08-10","autumn",0,8,21,0,3,1,209,"ClearOrPartlyCloudy",0.76,0.6667,0.33,0.1045
"2011-08-10","autumn",0,8,22,0,3,1,139,"ClearOrPartlyCloudy",0.74,0.6515,0.37,0
"2011-08-10","autumn",0,8,23,0,3,1,108,"ClearOrPartlyCloudy",0.74,0.6515,0.37,0.0896
"2011-08-11","autumn",0,8,0,0,4,1,46,"ClearOrPartlyCloudy",0.7,0.6364,0.45,0.1045
"2011-08-11","autumn",0,8,1,0,4,1,26,"ClearOrPartlyCloudy",0.7,0.6364,0.45,0.1343
"2011-08-11","autumn",0,8,2,0,4,1,11,"ClearOrPartlyCloudy",0.66,0.6212,0.54,0.1343
"2011-08-11","autumn",0,8,3,0,4,1,9,"ClearOrPartlyCloudy",0.64,0.6212,0.57,0.1343
"2011-08-11","autumn",0,8,4,0,4,1,5,"ClearOrPartlyCloudy",0.64,0.6212,0.57,0.1642
"2011-08-11","autumn",0,8,5,0,4,1,25,"ClearOrPartlyCloudy",0.64,0.6212,0.61,0.194
"2011-08-11","autumn",0,8,6,0,4,1,106,"ClearOrPartlyCloudy",0.62,0.6061,0.65,0.1642
"2011-08-11","autumn",0,8,7,0,4,1,307,"ClearOrPartlyCloudy",0.66,0.6212,0.54,0.1343
"2011-08-11","autumn",0,8,8,0,4,1,390,"ClearOrPartlyCloudy",0.7,0.6364,0.45,0.1642
"2011-08-11","autumn",0,8,9,0,4,1,197,"ClearOrPartlyCloudy",0.72,0.6515,0.39,0.2239
"2011-08-11","autumn",0,8,10,0,4,1,132,"ClearOrPartlyCloudy",0.74,0.6515,0.37,0.2537
"2011-08-11","autumn",0,8,11,0,4,1,187,"ClearOrPartlyCloudy",0.76,0.6667,0.35,0.2537
"2011-08-11","autumn",0,8,12,0,4,1,214,"ClearOrPartlyCloudy",0.78,0.6818,0.31,0.2537
"2011-08-11","autumn",0,8,13,0,4,1,217,"ClearOrPartlyCloudy",0.76,0.6667,0.31,0.2239
"2011-08-11","autumn",0,8,14,0,4,1,142,"ClearOrPartlyCloudy",0.8,0.6970000000000001,0.29,0
"2011-08-11","autumn",0,8,15,0,4,1,178,"ClearOrPartlyCloudy",0.8,0.6970000000000001,0.29,0.2985
"2011-08-11","autumn",0,8,16,0,4,1,298,"ClearOrPartlyCloudy",0.8,0.6970000000000001,0.27,0.194
"2011-08-11","autumn",0,8,17,0,4,1,582,"ClearOrPartlyCloudy",0.8,0.6970000000000001,0.29,0.2537
"2011-08-11","autumn",0,8,18,0,4,1,571,"ClearOrPartlyCloudy",0.78,0.6818,0.29,0.0896
"2011-08-11","autumn",0,8,19,0,4,1,371,"ClearOrPartlyCloudy",0.74,0.6515,0.35,0.194
"2011-08-11","autumn",0,8,20,0,4,1,288,"ClearOrPartlyCloudy",0.72,0.6515,0.37,0.1343
"2011-08-11","autumn",0,8,21,0,4,1,206,"ClearOrPartlyCloudy",0.7,0.6515,0.48,0.0896
"2011-08-11","autumn",0,8,22,0,4,1,157,"ClearOrPartlyCloudy",0.7,0.6515,0.48,0
"2011-08-11","autumn",0,8,23,0,4,1,127,"ClearOrPartlyCloudy",0.66,0.6212,0.5,0.1642
"2011-08-12","autumn",0,8,0,0,5,1,65,"ClearOrPartlyCloudy",0.64,0.6212,0.53,0.1642
"2011-08-12","autumn",0,8,1,0,5,1,23,"ClearOrPartlyCloudy",0.64,0.6212,0.53,0.1343
"2011-08-12","autumn",0,8,2,0,5,1,15,"ClearOrPartlyCloudy",0.62,0.6212,0.57,0.194
"2011-08-12","autumn",0,8,3,0,5,1,9,"ClearOrPartlyCloudy",0.62,0.6212,0.53,0.1642
"2011-08-12","autumn",0,8,4,0,5,1,5,"ClearOrPartlyCloudy",0.62,0.6212,0.53,0.1343
"2011-08-12","autumn",0,8,5,0,5,1,26,"ClearOrPartlyCloudy",0.6,0.6212,0.56,0.1343
"2011-08-12","autumn",0,8,6,0,5,1,76,"ClearOrPartlyCloudy",0.62,0.6212,0.5,0.1343
"2011-08-12","autumn",0,8,7,0,5,1,264,"ClearOrPartlyCloudy",0.64,0.6212,0.44,0.1642
"2011-08-12","autumn",0,8,8,0,5,1,426,"ClearOrPartlyCloudy",0.68,0.6364,0.39,0.2239
"2011-08-12","autumn",0,8,9,0,5,1,205,"ClearOrPartlyCloudy",0.72,0.6515,0.34,0.1343
"2011-08-12","autumn",0,8,10,0,5,1,130,"ClearOrPartlyCloudy",0.74,0.6515,0.33,0.1045
"2011-08-12","autumn",0,8,11,0,5,1,156,"ClearOrPartlyCloudy",0.76,0.6667,0.29,0
"2011-08-12","autumn",0,8,12,0,5,1,222,"ClearOrPartlyCloudy",0.8,0.6970000000000001,0.27,0
"2011-08-12","autumn",0,8,13,0,5,1,253,"ClearOrPartlyCloudy",0.78,0.6818,0.29,0.0896
"2011-08-12","autumn",0,8,14,0,5,1,186,"ClearOrPartlyCloudy",0.8,0.6970000000000001,0.29,0.194
"2011-08-12","autumn",0,8,15,0,5,1,249,"ClearOrPartlyCloudy",0.8,0.6970000000000001,0.29,0.1642
"2011-08-12","autumn",0,8,16,0,5,1,334,"ClearOrPartlyCloudy",0.82,0.7121,0.28,0
"2011-08-12","autumn",0,8,17,0,5,1,516,"ClearOrPartlyCloudy",0.82,0.7121,0.26,0
"2011-08-12","autumn",0,8,18,0,5,1,465,"ClearOrPartlyCloudy",0.76,0.6818,0.4,0.2985
"2011-08-12","autumn",0,8,19,0,5,1,385,"ClearOrPartlyCloudy",0.74,0.6667,0.42,0.2239
"2011-08-12","autumn",0,8,20,0,5,1,287,"ClearOrPartlyCloudy",0.72,0.6515,0.42,0.2239
"2011-08-12","autumn",0,8,21,0,5,1,226,"ClearOrPartlyCloudy",0.7,0.6515,0.48,0.1343
"2011-08-12","autumn",0,8,22,0,5,1,231,"ClearOrPartlyCloudy",0.68,0.6364,0.51,0
"2011-08-12","autumn",0,8,23,0,5,1,151,"ClearOrPartlyCloudy",0.68,0.6364,0.51,0
"2011-08-13","autumn",0,8,0,0,6,0,84,"ClearOrPartlyCloudy",0.68,0.6364,0.51,0.1045
"2011-08-13","autumn",0,8,1,0,6,0,77,"Misty",0.68,0.6364,0.57,0.0896
"2011-08-13","autumn",0,8,2,0,6,0,74,"ClearOrPartlyCloudy",0.68,0.6364,0.57,0
"2011-08-13","autumn",0,8,3,0,6,0,27,"ClearOrPartlyCloudy",0.66,0.6212,0.65,0.1343
"2011-08-13","autumn",0,8,4,0,6,0,10,"Misty",0.64,0.6061,0.73,0.1343
"2011-08-13","autumn",0,8,5,0,6,0,18,"ClearOrPartlyCloudy",0.64,0.6061,0.73,0.1045
"2011-08-13","autumn",0,8,6,0,6,0,22,"ClearOrPartlyCloudy",0.64,0.6061,0.73,0.0896
"2011-08-13","autumn",0,8,7,0,6,0,44,"Misty",0.66,0.6212,0.74,0.194
"2011-08-13","autumn",0,8,8,0,6,0,118,"Misty",0.7,0.6515,0.65,0.1642
"2011-08-13","autumn",0,8,9,0,6,0,208,"Misty",0.7,0.6667,0.74,0.1642
"2011-08-13","autumn",0,8,10,0,6,0,260,"Misty",0.72,0.6970000000000001,0.74,0.2239
"2011-08-13","autumn",0,8,11,0,6,0,314,"Misty",0.74,0.6970000000000001,0.7,0.194
"2011-08-13","autumn",0,8,12,0,6,0,421,"Misty",0.66,0.5909,0.89,0.1642
"2011-08-13","autumn",0,8,13,0,6,0,153,"Misty",0.74,0.7121,0.74,0.3284
"2011-08-13","autumn",0,8,14,0,6,0,259,"ClearOrPartlyCloudy",0.74,0.6970000000000001,0.7,0.2537
"2011-08-13","autumn",0,8,15,0,6,0,358,"LightSnowOrRain",0.68,0.6364,0.79,0.3582
"2011-08-13","autumn",0,8,16,0,6,0,281,"Misty",0.7,0.6667,0.74,0.2836
"2011-08-13","autumn",0,8,17,0,6,0,269,"Misty",0.72,0.6970000000000001,0.74,0.2537
"2011-08-13","autumn",0,8,18,0,6,0,292,"ClearOrPartlyCloudy",0.7,0.6667,0.74,0.2239
"2011-08-13","autumn",0,8,19,0,6,0,237,"Misty",0.68,0.6364,0.79,0.2836
"2011-08-13","autumn",0,8,20,0,6,0,183,"Misty",0.68,0.6364,0.83,0.2239
"2011-08-13","autumn",0,8,21,0,6,0,167,"Misty",0.68,0.6364,0.83,0.3881
"2011-08-13","autumn",0,8,22,0,6,0,154,"Misty",0.68,0.6364,0.83,0.3881
"2011-08-13","autumn",0,8,23,0,6,0,120,"Misty",0.66,0.6061,0.83,0.3284
"2011-08-14","autumn",0,8,0,0,0,0,90,"LightSnowOrRain",0.66,0.6061,0.83,0.2985
"2011-08-14","autumn",0,8,1,0,0,0,73,"LightSnowOrRain",0.64,0.5758,0.89,0.2239
"2011-08-14","autumn",0,8,2,0,0,0,62,"LightSnowOrRain",0.64,0.5758,0.89,0.2239
"2011-08-14","autumn",0,8,3,0,0,0,27,"Misty",0.64,0.5606,0.94,0.2537
"2011-08-14","autumn",0,8,4,0,0,0,3,"LightSnowOrRain",0.64,0.5606,0.94,0.194
"2011-08-14","autumn",0,8,5,0,0,0,10,"Misty",0.64,0.5606,0.94,0.1642
"2011-08-14","autumn",0,8,6,0,0,0,6,"Misty",0.64,0.5606,0.94,0.1045
"2011-08-14","autumn",0,8,7,0,0,0,24,"Misty",0.66,0.5909,0.89,0.194
"2011-08-14","autumn",0,8,8,0,0,0,41,"Misty",0.66,0.5909,0.89,0.2836
"2011-08-14","autumn",0,8,9,0,0,0,103,"LightSnowOrRain",0.66,0.5909,0.89,0.2836
"2011-08-14","autumn",0,8,10,0,0,0,183,"ClearOrPartlyCloudy",0.7,0.6667,0.79,0.2239
"2011-08-14","autumn",0,8,11,0,0,0,198,"ClearOrPartlyCloudy",0.7,0.6667,0.79,0.194
"2011-08-14","autumn",0,8,12,0,0,0,281,"Misty",0.7,0.6667,0.79,0.2239
"2011-08-14","autumn",0,8,13,0,0,0,377,"ClearOrPartlyCloudy",0.72,0.6970000000000001,0.74,0.2537
"2011-08-14","autumn",0,8,14,0,0,0,370,"ClearOrPartlyCloudy",0.74,0.6970000000000001,0.7,0.194
"2011-08-14","autumn",0,8,15,0,0,0,331,"ClearOrPartlyCloudy",0.74,0.6970000000000001,0.66,0.194
"2011-08-14","autumn",0,8,16,0,0,0,292,"ClearOrPartlyCloudy",0.74,0.6970000000000001,0.66,0.1642
"2011-08-14","autumn",0,8,17,0,0,0,329,"ClearOrPartlyCloudy",0.76,0.7121,0.62,0.1343
"2011-08-14","autumn",0,8,18,0,0,0,347,"ClearOrPartlyCloudy",0.74,0.6970000000000001,0.66,0.1642
"2011-08-14","autumn",0,8,19,0,0,0,259,"ClearOrPartlyCloudy",0.72,0.6970000000000001,0.74,0.2239
"2011-08-14","autumn",0,8,20,0,0,0,193,"ClearOrPartlyCloudy",0.7,0.6667,0.84,0.1642
"2011-08-14","autumn",0,8,21,0,0,0,155,"LightSnowOrRain",0.6,0.5455,0.88,0.4925
"2011-08-14","autumn",0,8,22,0,0,0,39,"LightSnowOrRain",0.6,0.5455,0.88,0.4925
"2011-08-14","autumn",0,8,23,0,0,0,27,"LightSnowOrRain",0.6,0.5606,0.83,0
"2011-08-15","autumn",0,8,0,0,1,1,25,"LightSnowOrRain",0.6,0.5455,0.88,0.0896
"2011-08-15","autumn",0,8,1,0,1,1,10,"Misty",0.6,0.5455,0.88,0.1343
"2011-08-15","autumn",0,8,2,0,1,1,3,"Misty",0.6,0.5606,0.83,0
"2011-08-15","autumn",0,8,3,0,1,1,7,"ClearOrPartlyCloudy",0.6,0.5606,0.83,0.194
"2011-08-15","autumn",0,8,4,0,1,1,5,"ClearOrPartlyCloudy",0.6,0.5606,0.83,0.1343
"2011-08-15","autumn",0,8,5,0,1,1,17,"Misty",0.6,0.5455,0.88,0.194
"2011-08-15","autumn",0,8,6,0,1,1,90,"ClearOrPartlyCloudy",0.6,0.5455,0.88,0.2537
"2011-08-15","autumn",0,8,7,0,1,1,258,"ClearOrPartlyCloudy",0.6,0.5455,0.88,0.2537
"2011-08-15","autumn",0,8,8,0,1,1,355,"ClearOrPartlyCloudy",0.64,0.5909,0.78,0.3284
"2011-08-15","autumn",0,8,9,0,1,1,222,"ClearOrPartlyCloudy",0.64,0.5909,0.78,0.3284
"2011-08-15","autumn",0,8,10,0,1,1,141,"ClearOrPartlyCloudy",0.68,0.6364,0.69,0.2836
"2011-08-15","autumn",0,8,11,0,1,1,153,"Misty",0.72,0.6818,0.62,0.2537
"2011-08-15","autumn",0,8,12,0,1,1,178,"ClearOrPartlyCloudy",0.74,0.6818,0.58,0.2836
"2011-08-15","autumn",0,8,13,0,1,1,193,"ClearOrPartlyCloudy",0.78,0.7121,0.52,0.2836
"2011-08-15","autumn",0,8,14,0,1,1,151,"ClearOrPartlyCloudy",0.74,0.6818,0.55,0.0896
"2011-08-15","autumn",0,8,15,0,1,1,182,"LightSnowOrRain",0.74,0.6818,0.55,0.2985
"2011-08-15","autumn",0,8,16,0,1,1,283,"ClearOrPartlyCloudy",0.74,0.6818,0.55,0.3284
"2011-08-15","autumn",0,8,17,0,1,1,530,"ClearOrPartlyCloudy",0.74,0.6667,0.51,0.2836
"2011-08-15","autumn",0,8,18,0,1,1,483,"ClearOrPartlyCloudy",0.7,0.6515,0.65,0.194
"2011-08-15","autumn",0,8,19,0,1,1,397,"ClearOrPartlyCloudy",0.7,0.6515,0.65,0
"2011-08-15","autumn",0,8,20,0,1,1,285,"ClearOrPartlyCloudy",0.66,0.6212,0.74,0.1343
"2011-08-15","autumn",0,8,21,0,1,1,184,"ClearOrPartlyCloudy",0.66,0.6212,0.65,0.194
"2011-08-15","autumn",0,8,22,0,1,1,98,"ClearOrPartlyCloudy",0.66,0.6212,0.69,0.2537
"2011-08-15","autumn",0,8,23,0,1,1,88,"ClearOrPartlyCloudy",0.64,0.6061,0.69,0.2239
"2011-08-16","autumn",0,8,0,0,2,1,31,"ClearOrPartlyCloudy",0.64,0.6061,0.69,0.1045
"2011-08-16","autumn",0,8,1,0,2,1,16,"ClearOrPartlyCloudy",0.64,0.6061,0.69,0.1642
"2011-08-16","autumn",0,8,2,0,2,1,4,"ClearOrPartlyCloudy",0.62,0.5909,0.73,0.2239
"2011-08-16","autumn",0,8,3,0,2,1,6,"ClearOrPartlyCloudy",0.62,0.5909,0.73,0.2239
"2011-08-16","autumn",0,8,4,0,2,1,5,"ClearOrPartlyCloudy",0.64,0.6061,0.69,0.2985
"2011-08-16","autumn",0,8,5,0,2,1,30,"ClearOrPartlyCloudy",0.62,0.5909,0.73,0.2836
"2011-08-16","autumn",0,8,6,0,2,1,119,"ClearOrPartlyCloudy",0.62,0.5909,0.73,0.3284
"2011-08-16","autumn",0,8,7,0,2,1,346,"ClearOrPartlyCloudy",0.64,0.6061,0.69,0.2537
"2011-08-16","autumn",0,8,8,0,2,1,441,"ClearOrPartlyCloudy",0.7,0.6515,0.58,0.4478
"2011-08-16","autumn",0,8,9,0,2,1,198,"ClearOrPartlyCloudy",0.68,0.6364,0.61,0.2836
"2011-08-16","autumn",0,8,10,0,2,1,111,"ClearOrPartlyCloudy",0.7,0.6515,0.58,0.3881
"2011-08-16","autumn",0,8,11,0,2,1,150,"ClearOrPartlyCloudy",0.74,0.6667,0.51,0.2239
"2011-08-16","autumn",0,8,12,0,2,1,162,"ClearOrPartlyCloudy",0.76,0.6818,0.48,0.3284
"2011-08-16","autumn",0,8,13,0,2,1,192,"ClearOrPartlyCloudy",0.76,0.6818,0.48,0.2985
"2011-08-16","autumn",0,8,14,0,2,1,182,"ClearOrPartlyCloudy",0.76,0.6818,0.45,0.4179
"2011-08-16","autumn",0,8,15,0,2,1,159,"ClearOrPartlyCloudy",0.8,0.7121,0.41,0.2985
"2011-08-16","autumn",0,8,16,0,2,1,303,"ClearOrPartlyCloudy",0.8,0.7121,0.41,0.2239
"2011-08-16","autumn",0,8,17,0,2,1,600,"ClearOrPartlyCloudy",0.76,0.6818,0.45,0.3284
"2011-08-16","autumn",0,8,18,0,2,1,570,"ClearOrPartlyCloudy",0.76,0.6818,0.45,0.2239
"2011-08-16","autumn",0,8,19,0,2,1,376,"ClearOrPartlyCloudy",0.74,0.6667,0.48,0.194
"2011-08-16","autumn",0,8,20,0,2,1,280,"ClearOrPartlyCloudy",0.74,0.6667,0.51,0
"2011-08-16","autumn",0,8,21,0,2,1,215,"ClearOrPartlyCloudy",0.72,0.6667,0.54,0
"2011-08-16","autumn",0,8,22,0,2,1,152,"ClearOrPartlyCloudy",0.7,0.6515,0.61,0
"2011-08-16","autumn",0,8,23,0,2,1,77,"ClearOrPartlyCloudy",0.66,0.6212,0.65,0.1343
"2011-08-17","autumn",0,8,0,0,3,1,24,"ClearOrPartlyCloudy",0.66,0.6212,0.69,0.0896
"2011-08-17","autumn",0,8,1,0,3,1,14,"ClearOrPartlyCloudy",0.64,0.6061,0.73,0.1642
"2011-08-17","autumn",0,8,2,0,3,1,6,"ClearOrPartlyCloudy",0.66,0.6212,0.69,0
"2011-08-17","autumn",0,8,3,0,3,1,5,"ClearOrPartlyCloudy",0.64,0.5909,0.78,0
"2011-08-17","autumn",0,8,4,0,3,1,5,"ClearOrPartlyCloudy",0.64,0.6061,0.73,0
"2011-08-17","autumn",0,8,5,0,3,1,28,"ClearOrPartlyCloudy",0.64,0.6061,0.73,0
"2011-08-17","autumn",0,8,6,0,3,1,105,"ClearOrPartlyCloudy",0.62,0.5909,0.78,0
"2011-08-17","autumn",0,8,7,0,3,1,308,"ClearOrPartlyCloudy",0.66,0.6212,0.65,0.0896
"2011-08-17","autumn",0,8,8,0,3,1,487,"ClearOrPartlyCloudy",0.7,0.6515,0.54,0.1642
"2011-08-17","autumn",0,8,9,0,3,1,209,"ClearOrPartlyCloudy",0.74,0.6667,0.48,0.0896
"2011-08-17","autumn",0,8,10,0,3,1,118,"ClearOrPartlyCloudy",0.76,0.6818,0.43,0.0896
"2011-08-17","autumn",0,8,11,0,3,1,128,"ClearOrPartlyCloudy",0.78,0.6970000000000001,0.43,0.1045
"2011-08-17","autumn",0,8,12,0,3,1,189,"ClearOrPartlyCloudy",0.8,0.7273,0.43,0.2836
"2011-08-17","autumn",0,8,13,0,3,1,176,"ClearOrPartlyCloudy",0.8,0.7121,0.41,0.194
"2011-08-17","autumn",0,8,14,0,3,1,192,"ClearOrPartlyCloudy",0.82,0.7273,0.36,0.1642
"2011-08-17","autumn",0,8,15,0,3,1,159,"ClearOrPartlyCloudy",0.8,0.7273,0.43,0.1343
"2011-08-17","autumn",0,8,16,0,3,1,300,"ClearOrPartlyCloudy",0.82,0.7424,0.43,0.2239
"2011-08-17","autumn",0,8,17,0,3,1,552,"ClearOrPartlyCloudy",0.8,0.7424,0.49,0.2239
"2011-08-17","autumn",0,8,18,0,3,1,556,"ClearOrPartlyCloudy",0.76,0.6970000000000001,0.55,0.2537
"2011-08-17","autumn",0,8,19,0,3,1,347,"ClearOrPartlyCloudy",0.76,0.6970000000000001,0.55,0.2239
"2011-08-17","autumn",0,8,20,0,3,1,280,"ClearOrPartlyCloudy",0.74,0.6818,0.58,0.2537
"2011-08-17","autumn",0,8,21,0,3,1,230,"ClearOrPartlyCloudy",0.72,0.6818,0.62,0.2239
"2011-08-17","autumn",0,8,22,0,3,1,171,"ClearOrPartlyCloudy",0.7,0.6515,0.65,0.194
"2011-08-17","autumn",0,8,23,0,3,1,105,"ClearOrPartlyCloudy",0.7,0.6515,0.65,0.2836
"2011-08-18","autumn",0,8,0,0,4,1,56,"ClearOrPartlyCloudy",0.68,0.6364,0.65,0.1343
"2011-08-18","autumn",0,8,1,0,4,1,24,"Misty",0.66,0.6212,0.65,0.1642
"2011-08-18","autumn",0,8,2,0,4,1,6,"ClearOrPartlyCloudy",0.66,0.6212,0.65,0.2239
"2011-08-18","autumn",0,8,3,0,4,1,6,"ClearOrPartlyCloudy",0.66,0.6212,0.69,0.2836
"2011-08-18","autumn",0,8,4,0,4,1,9,"ClearOrPartlyCloudy",0.64,0.6061,0.73,0.2239
"2011-08-18","autumn",0,8,5,0,4,1,27,"ClearOrPartlyCloudy",0.64,0.5909,0.78,0.2836
"2011-08-18","autumn",0,8,6,0,4,1,103,"Misty",0.64,0.5909,0.78,0.2537
"2011-08-18","autumn",0,8,7,0,4,1,308,"ClearOrPartlyCloudy",0.64,0.5909,0.78,0.2985
"2011-08-18","autumn",0,8,8,0,4,1,420,"ClearOrPartlyCloudy",0.66,0.6212,0.74,0.2836
"2011-08-18","autumn",0,8,9,0,4,1,228,"ClearOrPartlyCloudy",0.72,0.6818,0.66,0.2537
"2011-08-18","autumn",0,8,10,0,4,1,129,"ClearOrPartlyCloudy",0.74,0.6970000000000001,0.66,0.2537
"2011-08-18","autumn",0,8,11,0,4,1,141,"ClearOrPartlyCloudy",0.76,0.7121,0.58,0.2537
"2011-08-18","autumn",0,8,12,0,4,1,173,"ClearOrPartlyCloudy",0.8,0.7424,0.52,0.2836
"2011-08-18","autumn",0,8,13,0,4,1,187,"ClearOrPartlyCloudy",0.8,0.7424,0.52,0.3582
"2011-08-18","autumn",0,8,14,0,4,1,182,"ClearOrPartlyCloudy",0.82,0.7576,0.46,0.3284
"2011-08-18","autumn",0,8,15,0,4,1,174,"ClearOrPartlyCloudy",0.8,0.7273,0.46,0.3582
"2011-08-18","autumn",0,8,16,0,4,1,245,"ClearOrPartlyCloudy",0.8,0.7273,0.46,0.3582
"2011-08-18","autumn",0,8,17,0,4,1,409,"LightSnowOrRain",0.8,0.7273,0.46,0.2985
"2011-08-18","autumn",0,8,18,0,4,1,274,"LightSnowOrRain",0.76,0.6970000000000001,0.55,0.2537
"2011-08-18","autumn",0,8,19,0,4,1,141,"ClearOrPartlyCloudy",0.66,0.6061,0.83,0.1045
"2011-08-18","autumn",0,8,20,0,4,1,165,"ClearOrPartlyCloudy",0.66,0.6061,0.83,0.1045
"2011-08-18","autumn",0,8,21,0,4,1,149,"Misty",0.68,0.6364,0.79,0
"2011-08-18","autumn",0,8,22,0,4,1,135,"Misty",0.7,0.6667,0.74,0.1045
"2011-08-18","autumn",0,8,23,0,4,1,114,"Misty",0.7,0.6667,0.74,0.1343
"2011-08-19","autumn",0,8,0,0,5,1,62,"LightSnowOrRain",0.68,0.6364,0.69,0.194
"2011-08-19","autumn",0,8,1,0,5,1,20,"LightSnowOrRain",0.64,0.5758,0.89,0
"2011-08-19","autumn",0,8,2,0,5,1,8,"LightSnowOrRain",0.64,0.5758,0.83,0
"2011-08-19","autumn",0,8,3,0,5,1,3,"ClearOrPartlyCloudy",0.64,0.5909,0.78,0
"2011-08-19","autumn",0,8,4,0,5,1,8,"ClearOrPartlyCloudy",0.64,0.5758,0.83,0
"2011-08-19","autumn",0,8,5,0,5,1,17,"ClearOrPartlyCloudy",0.64,0.5758,0.83,0
"2011-08-19","autumn",0,8,6,0,5,1,93,"ClearOrPartlyCloudy",0.64,0.5758,0.83,0
"2011-08-19","autumn",0,8,7,0,5,1,263,"Misty",0.66,0.6061,0.83,0.0896
"2011-08-19","autumn",0,8,8,0,5,1,398,"Misty",0.66,0.6061,0.83,0
"2011-08-19","autumn",0,8,9,0,5,1,218,"ClearOrPartlyCloudy",0.7,0.6515,0.65,0.1343
"2011-08-19","autumn",0,8,10,0,5,1,165,"ClearOrPartlyCloudy",0.72,0.6818,0.62,0.0896
"2011-08-19","autumn",0,8,11,0,5,1,165,"Misty",0.72,0.6818,0.66,0.0896
"2011-08-19","autumn",0,8,12,0,5,1,222,"Misty",0.74,0.6818,0.62,0.0896
"2011-08-19","autumn",0,8,13,0,5,1,232,"Misty",0.76,0.7121,0.62,0.194
"2011-08-19","autumn",0,8,14,0,5,1,220,"ClearOrPartlyCloudy",0.78,0.7273,0.55,0.194
"2011-08-19","autumn",0,8,15,0,5,1,222,"ClearOrPartlyCloudy",0.8,0.7424,0.49,0.1045
"2011-08-19","autumn",0,8,16,0,5,1,327,"ClearOrPartlyCloudy",0.8,0.7424,0.49,0
"2011-08-19","autumn",0,8,17,0,5,1,527,"ClearOrPartlyCloudy",0.76,0.7121,0.58,0.5224
"2011-08-19","autumn",0,8,18,0,5,1,425,"ClearOrPartlyCloudy",0.76,0.7121,0.58,0.5224
"2011-08-19","autumn",0,8,19,0,5,1,165,"LightSnowOrRain",0.62,0.5909,0.73,0.4627
"2011-08-19","autumn",0,8,20,0,5,1,58,"LightSnowOrRain",0.62,0.5758,0.83,0.2985
"2011-08-19","autumn",0,8,21,0,5,1,107,"ClearOrPartlyCloudy",0.62,0.5758,0.83,0.1343
"2011-08-19","autumn",0,8,22,0,5,1,122,"ClearOrPartlyCloudy",0.6,0.5455,0.88,0.1343
"2011-08-19","autumn",0,8,23,0,5,1,106,"Misty",0.6,0.5455,0.88,0.0896
"2011-08-20","autumn",0,8,0,0,6,0,128,"ClearOrPartlyCloudy",0.6,0.5455,0.88,0
"2011-08-20","autumn",0,8,1,0,6,0,47,"ClearOrPartlyCloudy",0.62,0.5758,0.83,0
"2011-08-20","autumn",0,8,2,0,6,0,69,"ClearOrPartlyCloudy",0.62,0.5909,0.78,0
"2011-08-20","autumn",0,8,3,0,6,0,51,"ClearOrPartlyCloudy",0.62,0.5909,0.78,0
"2011-08-20","autumn",0,8,4,0,6,0,7,"Misty",0.6,0.5455,0.88,0
"2011-08-20","autumn",0,8,5,0,6,0,8,"ClearOrPartlyCloudy",0.6,0.5606,0.83,0
"2011-08-20","autumn",0,8,6,0,6,0,24,"Misty",0.6,0.5606,0.83,0.1343
"2011-08-20","autumn",0,8,7,0,6,0,44,"ClearOrPartlyCloudy",0.62,0.5758,0.83,0
"2011-08-20","autumn",0,8,8,0,6,0,133,"ClearOrPartlyCloudy",0.66,0.6212,0.69,0
"2011-08-20","autumn",0,8,9,0,6,0,190,"ClearOrPartlyCloudy",0.7,0.6515,0.65,0
"2011-08-20","autumn",0,8,10,0,6,0,306,"ClearOrPartlyCloudy",0.72,0.6818,0.62,0.1045
"2011-08-20","autumn",0,8,11,0,6,0,338,"ClearOrPartlyCloudy",0.72,0.6667,0.58,0
"2011-08-20","autumn",0,8,12,0,6,0,409,"ClearOrPartlyCloudy",0.74,0.6818,0.58,0.1343
